sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
UE020424004 ,"LEVI'S Womens 501 Denim Shorts W28 Medium Red ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shorts,11555,,,,,1,28,Size 28,N/a,,,24.95,NO,,,Denim Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-09-54-20-0141.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-09-54-27-0142.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-09-54-38-0143.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-09-54-45-0144.jpeg,,,,,,,Logo,,,,,Red,501,,,Denim Shorts,Zip,Regular,,Denim,,,,,,,,,,,3,7,,,,28,,2024-04-02T08:55:27.9350239
UE020424005 ,HARD ROCK CAFE Womens New Dalhi Graphic T-Shirt Top UK 12 Medium Black ,Hard Rock Cafe,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,T-Shirts,53159,,,,,1,M,Medium,m,,,24.95,NO,,,Graphic T-Shirt Top,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-09-55-52-0146.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-09-56-06-0147.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-09-56-20-0148.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-09-56-34-0149.jpeg,,,,,,,Logo,,,,,Black,New Dalhi,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,17,,,,23,,,,,,,,,,,2024-04-02T08:57:27.9681806
UE020424006 ,VINTAGE Mens Graphic T-Shirt Top Large Black Animal Print Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,L,Large,L,,,24.95,NO,,,Graphic T-Shirt Top,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-19-39-0151.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-19-49-0152.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-20-06-0153.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-20-21-0154.jpeg,,,,,,,,,,,,Black,,Animal Print,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,,21,,,,28,,,,,,,,,,,2024-04-02T09:21:15.4549287
UE020424007 ,VINTAGE Mens Graphic Sweatshirt Jumper IT 52 Large Grey Colourblock Sports ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,L,Large,52,,Bobbling material all over and wearing marks on the collar.,26.95,NO,,Graphic,Sweatshirt Jumper,Sports,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-22-53-0156.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-23-17-0157.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-24-49-0158.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-25-06-0159.jpeg,,,,,,,,,,,,Grey,,Colourblock,Polyester,Graphic Sweatshirt Jumper,Pullover,Regular,Viscose,Microfibre,Round Neck,Long Sleeve,24,22,,,28,,,,,,,,,,,2024-04-02T09:26:05.5756892
UE020424008 ,FILA Mens Graphic Sweatshirt Jumper Medium Blue Colourblock Cotton ,Fila,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,M,Medium,m,,,32.95,NO,,Graphic,Sweatshirt Jumper,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-26-37-0161.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-27-06-0162.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-27-24-0163.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-28-01-0164.jpeg,,,,,,,Logo,,,,,Blue,,Colourblock,Cotton,Graphic Sweatshirt Jumper,Pullover,Relaxed,Polyester,Jersey,Round Neck,Long Sleeve,26,19,,,23,,,,,,,,,,,2024-04-02T09:28:39.9611021
UE020424009 ,KAPPA Mens Graphic Tracksuit Top Jacket Medium Navy Blue Polyester ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,M,Medium,m,,,32.95,NO,,Graphic,Tracksuit Top Jacket,,Full Zip,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-29-33-0166.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-29-56-0167.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-30-14-0168.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-30-39-0169.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Polyester,Graphic Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,20,23,,,27,,,,,,,,,,,2024-04-02T09:31:16.8625542
UE020424010 ,LACOSTE Mens Boat Neck Jumper Sweater Large Green Acrylic ,Lacoste,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,N/A,,Bobbling material all over.,39.95,NO,,,Boat Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-37-26-0171.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-37-49-0172.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-38-00-0173.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-38-17-0174.jpeg,,,,,,,Logo,,,,,Green,,,Acrylic,Boat Neck Jumper Sweater,Pullover,Regular,,Jersey,Round Neck,Long Sleeve,24,21,,,25,,,,,,,,,,,2024-04-02T09:39:20.0480165
UE020424011 ,FUCHS & SCHMITT Womens Windbreaker Jacket UK 14 Medium Multicoloured ,FUCHS & SCHMITT,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,M,Medium,N/A,,,44.95,NO,,,Windbreaker Jacket,,Water Resistant,Windproof,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-40-01-0176.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-40-20-0177.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-40-39-0178.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-40-52-0179.jpeg,,,,,,,,,,,,Multicoloured,,Animal Print,,Windbreaker Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,22,18,,,31,,,,,,,,,,,2024-04-02T09:42:38.9813267
UE020424012 ,MARCEL CLAIR Mens Tracksuit Top Jacket Large Purple Colourblock Polyamide ,Marcel Clair,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,L,Large,L,,,29.95,NO,,,Tracksuit Top Jacket,,Straps,Elastic Waist,Full Zip,Zipped Pockets,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-43-42-0181.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-43-57-0182.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-44-17-0183.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-44-30-0184.jpeg,,,,,,,,,,,,Purple,,Colourblock,Polyamide,Tracksuit Top Jacket,Zip,Relaxed,,Microfibre,High Neck,Long Sleeve,26,17,,,27,,,,,,,,,,,2024-04-02T09:46:05.6144335
UE020424013 ,UMBRO Mens Tracksuit Top Jacket Large Black Colourblock Polyester ,Umbro,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,L,Large,L,,,29.95,NO,,,Tracksuit Top Jacket,,Full Zip,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-46-50-0186.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-47-06-0187.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-47-24-0188.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-47-38-0189.jpeg,,,,,,,Embroidered,Logo,,,,Black,,Colourblock,Polyester,Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,23,22,,,26,,,,,,,,,,,2024-04-02T09:48:27.6058793
UE020424014 ,VINTAGE Mens Tracksuit Top Jacket Medium Multicoloured Colourblock ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,M,Medium,m,,,29.95,NO,,,Tracksuit Top Jacket,,Straps,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-49-16-0191.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-49-32-0192.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-49-49-0193.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-50-20-0194.jpeg,,,,,,,,,,,,Multicoloured,,Colourblock,Polyester,Tracksuit Top Jacket,Zip,Regular,Cotton,Microfibre,High Neck,Long Sleeve,25,20,,,24,,,,,,,,,,,2024-04-02T09:51:08.8171254
UE020424015 ,VINTAGE Womens Reversible Hooded Fleece Jacket UK 16 Large Navy Blue ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,16,Size 16,uk 16 ,,,44.95,NO,Reversible,Hooded,Fleece Jacket,,,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-52-56-0196.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-53-13-0197.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-53-32-0198.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-10-54-50-0199.jpeg,,,,,,,,,,,,Navy Blue,,Spotted,Polyamide,Reversible Hooded Fleece Jacket,Zip,Relaxed,,Fleece,High Neck,Long Sleeve,25,20,,,34,,,,,,,,,,,2024-04-02T09:58:40.0134993
BKT020424001 ,KAPPA Mens Graphic Tracksuit Top Jacket Large Blue Colourblock Polyester ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,L,Large,L,,,29.95,NO,,Graphic,Tracksuit Top Jacket,,Comfort,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-06-36-0201.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-06-57-0202.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-07-16-0203.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-07-42-0204.jpeg,,,,,,,Logo,,,,,Blue,,Colourblock,Polyester,Graphic Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,23,21,,,27,,,,,,,,,,,2024-04-02T10:08:22.66436
BKT020424002 ,LE FROG Mens Short Sleeve Pullover Shirt XL Grey Colourblock Cotton ,Le Frog,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,XL,XL,27,,,19.95,NO,,Short Sleeve,Pullover Shirt,,Pockets,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-11-05-0206.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-11-20-0207.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-11-38-0208.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-11-53-0209.jpeg,,,,,,,,,,,,Grey,,Colourblock,Cotton,Short Sleeve Pullover Shirt,Pullover,Regular,,Woven,Collared,Short Sleeve,25,,,,30,,,,,,,,,,,2024-04-02T10:13:36.1828779
BKT020424003 ,K-WAY Mens Hooded Rain Jacket UK 36 Small Black ,K-Way,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,S,Small,s,,Hood inside the collar.,39.95,NO,,Hooded,Rain Jacket,,Hooded,Windproof,Water Resistant,Pockets,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-14-22-0211.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-14-41-0212.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-14-57-0213.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-15-15-0214.jpeg,,,,,,,Logo,,,,,Black,,,,Hooded Rain Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,22,19,36,,28,,,,,,,,,,,2024-04-02T10:16:20.6229593
BKT020424004 ,VINTAGE Mens Graphic Hooded Anorak Jacket UK 42 XL Green Colourblock ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,XL,XL,xl,,Zip puller has been attached. Marks on stomach. ,49.95,NO,Graphic,Hooded,Anorak Jacket,,Windproof,Waterproof,Hooded,Zipped Pockets,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-19-24-0216.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-19-46-0217.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-20-02-0218.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-20-24-0219.jpeg,,,,,,,,,,,,Green,,Colourblock,Polyester,Graphic Hooded Anorak Jacket,Pullover,Regular,Nylon,Microfibre,High Neck,Long Sleeve,26,21,42,,33,,,,,,,,,,,2024-04-02T10:22:28.8333617
BKT020424005 ,VINTAGE Mens Hawaiian Short Sleeve Shirt Size 41/42 Large Blue Floral ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,L,Large,L  41/42 ,,,22.95,NO,Hawaiian,Short Sleeve,Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-24-59-0221.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-25-14-0222.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-25-31-0223.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-25-42-0224.jpeg,,,,,,,,,,,,Blue,,Floral,,Hawaiian Short Sleeve Shirt,Button,Regular,,Woven,Collared,Short Sleeve,24,,,,29,,,,,,,,,,,2024-04-02T10:26:36.8401179
BKT020424006 ,FILA Mens Hoodie Jumper Large Navy Blue Cotton ,Fila,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,L,Large,L,,,29.95,NO,,,Hoodie Jumper,,Pockets,Hooded,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-31-13-0226.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-31-30-0227.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-31-44-0228.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-32-03-0229.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,24,20,,,25,,,,,,,,,,,2024-04-02T10:33:24.4954335
BKT020424007 ,LOTTO Mens Tracksuit Top Jacket XL Grey Colourblock Polyester ,Lotto,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,XL,XL,N/A,,Light marks on stomach.,29.95,NO,,,Tracksuit Top Jacket,,Comfort,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-34-03-0231.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-34-25-0232.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-34-48-0233.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-35-05-0234.jpeg,,,,,,,Logo,,,,,Grey,,Colourblock,Polyester,Tracksuit Top Jacket,Zip,Regular,Cotton,Microfibre,High Neck,Long Sleeve,25,22,,,29,,,,,,,,,,,2024-04-02T10:35:43.9857914
BKT020424008 ,WESTBURY Mens Crew Neck Jumper Sweater Large Beige Fair Isle Cotton ,WESTBURY,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,m 48/50 ,,,29.95,NO,,,Crew Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-37-14-0236.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-37-41-0237.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-37-53-0238.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-38-06-0239.jpeg,,,,,,,,,,,,Beige,,Fair Isle,Cotton,Crew Neck Jumper Sweater,Pullover,Regular,Acrylic,Knit,Crew Neck,Long Sleeve,23,22,,,27,,,,,,,,,,,2024-04-02T10:39:30.6663564
BKT020424009 ,VINTAGE Mens Short Sleeve Shirt Large Yellow Patchwork ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,L,Large,N/A,,,22.95,NO,,Short Sleeve,Shirt,,Comfort,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-40-22-0241.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-40-40-0242.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-41-00-0243.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-41-13-0244.jpeg,,,,,,,,,,,,Yellow,,Patchwork,,Short Sleeve Shirt,Button,Regular,,Woven,Collared,Short Sleeve,24,,,,30,,,,,,,,,,,2024-04-02T10:42:07.0865046
BKT020424010 ,VINTAGE Mens Short Sleeve Shirt Medium Black Floral Polyester ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,M,Medium,m,,,22.95,NO,,Short Sleeve,Shirt,,Collared,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-43-22-0246.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-43-35-0247.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-43-50-0248.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-44-02-0249.jpeg,,,,,,,,,,,,Black,,Floral,Polyester,Short Sleeve Shirt,Button,Regular,,Microfibre,Collared,Short Sleeve,24,,,,30,,,,,,,,,,,2024-04-02T10:45:16.2168712
BKT020424011 ,FILA Mens Hooded Ski Jacket IT 46 Small Blue Colourblock Nylon ,Fila,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Mens,Clothing,Activewear Jackets,185702,,,,,1,S,Small,it 46 ,,Marks on both cuffs and lower front. Hood inside the collar.,44.95,NO,,Hooded,Ski Jacket,,,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-46-08-0251.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-46-33-0252.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-47-04-0253.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-47-14-0254.jpeg,,,,,,,Logo,,,,,Blue,,Colourblock,Nylon,Hooded Ski Jacket,Zip,Relaxed,,Microfibre,High Neck,Long Sleeve,24,19,,,26,,,,,,,,,,,2024-04-02T10:49:13.7426177
BKT020424012 ,VINTAGE Mens Crew Neck Jumper Sweater Large Khaki Striped ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,L,,,29.95,NO,,,Crew Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-51-58-0256.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-52-13-0257.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-52-27-0258.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-52-46-0259.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-52-55-0260.jpeg,,,,,,,,,,,Khaki,,Striped,,Crew Neck Jumper Sweater,Pullover,Relaxed,,Knit,Crew Neck,Long Sleeve,26,21,,,28,,,,,,,,,,,2024-04-02T10:53:36.340447
